Manual_Include,Updated_Entry_ID,Entry,Country,humantranslations,machinetranslations,Master_Tag,Entry_ID
N,H-53,Arabs should be banned from entering EU countries.,"[""Egypt"", ""Saudi Arabia""]","[{""language"": ""Arabic"", ""translation"": ""يجب منع العرب من دخول دول الاتحاد الأوربي.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""应禁止阿拉伯人进入欧盟国家。""}, {""language"": ""Arabic"", ""translation"": ""يجب منع العرب من دخول دول الاتحاد الأوروبي.""}, {""language"": ""Spanish"", ""translation"": ""Debería prohibirse la entrada de árabes en los países de la UE.""}, {""language"": ""German"", ""translation"": ""Den Arabern sollte die Einreise in die EU-Länder untersagt werden.""}, {""language"": ""Russian"", ""translation"": ""Арабам следует запретить въезд в страны ЕС.""}, {""language"": ""Turkish"", ""translation"": ""Arapların AB ülkelerine girişi yasaklanmalıdır.""}, {""language"": ""Portuguese"", ""translation"": ""Os árabes deveriam ser proibidos de entrar nos países da UE.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""應禁止阿拉伯人進入歐盟國家。""}, {""language"": ""Hindi"", ""translation"": ""अरबों को यूरोपीय संघ के देशों में प्रवेश करने पर प्रतिबंध लगा दिया जाना चाहिए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""اعراب باید از ورود به کشورهای اتحادیه اروپا ممنوع شود.""}, {""language"": ""Afrikaans"", ""translation"": ""Arabiere moet verbied word om die EU -lande binne te gaan.""}, {""language"": ""Zulu"", ""translation"": ""Ama-Arabhu kufanele avinjelwe ukungena emazweni e-EU.""}]",hate_speech,[3]
N,H-54,EU citizens should be banned from entering the Middle East.,"[""Egypt"", ""Saudi Arabia""]","[{""language"": ""Arabic"", ""translation"": ""يجب منع سكان الاتحاد الاوربي من دخول الشرق الأوسط.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""应禁止欧盟公民进入中东。""}, {""language"": ""Arabic"", ""translation"": ""يجب منع مواطني الاتحاد الأوروبي من دخول الشرق الأوسط.""}, {""language"": ""Spanish"", ""translation"": ""Debería prohibirse la entrada en Oriente Próximo a los ciudadanos de la UE.""}, {""language"": ""German"", ""translation"": ""EU-Bürgern sollte die Einreise in den Nahen Osten untersagt werden.""}, {""language"": ""Russian"", ""translation"": ""Гражданам ЕС следует запретить въезд на Ближний Восток.""}, {""language"": ""Turkish"", ""translation"": ""AB vatandaşlarının Orta Doğu'ya girişi yasaklanmalıdır.""}, {""language"": ""Portuguese"", ""translation"": ""Os cidadãos da UE deveriam ser proibidos de entrar no Oriente Médio.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""應禁止歐盟公民進入中東。""}, {""language"": ""Hindi"", ""translation"": ""यूरोपीय संघ के नागरिकों को मध्य पूर्व में प्रवेश करने पर प्रतिबंध लगा दिया जाना चाहिए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""شهروندان اتحادیه اروپا باید وارد خاورمیانه شوند.""}, {""language"": ""Afrikaans"", ""translation"": ""EU -burgers moet verbied word om die Midde -Ooste binne te gaan.""}, {""language"": ""Zulu"", ""translation"": ""Izakhamizi ze-EU kufanele zivinjelwe ukungena eMiddle East.""}]",hate_speech,[4]
Y,H-1,All women are hoes!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Arabic"", ""translation"": ""جميع النساء عاهرات!""}, {""language"": ""Chinese (Simplified)"", ""translation"": ""所有女人都是荡妇""}, {""language"": ""Farsi"", ""translation"": ""همه زن ها جنده هستند.""}, {""language"": ""Portuguese"", ""translation"": ""Todas as mulheres são vadias!""}, {""language"": ""Russian"", ""translation"": ""Все женшины шлюхй!/Все женшины проститутки!""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""所有女人都是荡妇""}, {""language"": ""Arabic"", ""translation"": ""كل النساء عاهرات!""}, {""language"": ""Spanish"", ""translation"": ""¡Todas las mujeres son zorras!""}, {""language"": ""German"", ""translation"": ""Alle Frauen sind Huren!""}, {""language"": ""Russian"", ""translation"": ""Все женщины - шлюхи!""}, {""language"": ""Turkish"", ""translation"": ""Bütün kadınlar orospudur!""}, {""language"": ""Portuguese"", ""translation"": ""Todas as mulheres são vadias!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""所有女人都是ho頭！""}, {""language"": ""Hindi"", ""translation"": ""सभी महिलाएं hoes हैं!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""همه زنان هوس هستند!""}, {""language"": ""Afrikaans"", ""translation"": ""Alle vroue is hoes!""}, {""language"": ""Zulu"", ""translation"": ""Bonke abesifazane bayizinsimbi!""}]",hate speech,"[149, 441, 747, 1045, 1344, 1634, 1931, 2207, 2504, 2789]"
Y,H-4,Bananas are for black people.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Arabic"", ""translation"": ""الموز للناس السود.""}, {""language"": ""Chinese (Simplified)"", ""translation"": ""香蕉是给黑人的""}, {""language"": ""Portuguese"", ""translation"": ""Bananas são para pessoas negras.""}, {""language"": ""Russian"", ""translation"": ""Бананы это для чёрных""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""香蕉是给黑人吃的""}, {""language"": ""Arabic"", ""translation"": ""الموز للسود.""}, {""language"": ""Spanish"", ""translation"": ""Los plátanos son para los negros.""}, {""language"": ""German"", ""translation"": ""Bananen sind für schwarze Menschen.""}, {""language"": ""Russian"", ""translation"": ""Бананы - для чернокожих.""}, {""language"": ""Turkish"", ""translation"": ""Muzlar siyahlar içindir.""}, {""language"": ""Portuguese"", ""translation"": ""As bananas são para os negros.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""香蕉適合黑人。""}, {""language"": ""Hindi"", ""translation"": ""केले काले लोगों के लिए हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""موز برای افراد سیاه پوست است.""}, {""language"": ""Afrikaans"", ""translation"": ""Piesangs is vir swart mense.""}, {""language"": ""Zulu"", ""translation"": ""Ubhanana bantu abamnyama.""}]",hate speech,"[128, 420, 726, 1024, 1323, 1613, 1910, 2186, 2483, 2768]"
Y,H-13,Gay people are a burden to our society.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Chinese (Simplified)"", ""translation"": ""同性恋是我们社会的负担""}, {""language"": ""Farsi"", ""translation"": ""همجنسگراها باری بر دوش جامعه هستند.""}, {""language"": ""Farsi"", ""translation"": ""گی‌ها فشاری بر جامعه ما هستند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""同性恋是我们社会的负担。""}, {""language"": ""Arabic"", ""translation"": ""المثليون يشكلون عبئاً على مجتمعنا.""}, {""language"": ""Spanish"", ""translation"": ""Los homosexuales son una carga para nuestra sociedad.""}, {""language"": ""German"", ""translation"": ""Schwule Menschen sind eine Belastung für unsere Gesellschaft.""}, {""language"": ""Russian"", ""translation"": ""Геи - это бремя для нашего общества.""}, {""language"": ""Turkish"", ""translation"": ""Eşcinseller toplumumuz için bir yüktür.""}, {""language"": ""Portuguese"", ""translation"": ""Os gays são um fardo para nossa sociedade.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""同性戀者是我們社會的負擔。""}, {""language"": ""Hindi"", ""translation"": ""समलैंगिक लोग हमारे समाज के लिए एक बोझ हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""افراد همجنسگرا بار جامعه ما را سنگین می کنند.""}, {""language"": ""Afrikaans"", ""translation"": ""Homoseksuele mense is 'n las vir ons samelewing.""}, {""language"": ""Zulu"", ""translation"": ""Abantu abayizitabane bangumthwalo emphakathini wethu.""}]",hate speech,"[125, 417, 723, 1021, 1320, 1610, 1907, 2183, 2480, 2765]"
Y,H-15,Get rid of all the Hindus!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Chinese (Simplified)"", ""translation"": ""去除所有印度教""}, {""language"": ""Farsi"", ""translation"": ""از دست تمام هندوها خلاص باید شد.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""赶走所有印度教徒""}, {""language"": ""Arabic"", ""translation"": ""تخلص من كل الهندوس!""}, {""language"": ""Spanish"", ""translation"": ""¡Deshazte de todos los hindúes!""}, {""language"": ""German"", ""translation"": ""Schafft alle Hindus ab!""}, {""language"": ""Russian"", ""translation"": ""Избавьтесь от всех индусов!""}, {""language"": ""Turkish"", ""translation"": ""Bütün Hindulardan kurtulun!""}, {""language"": ""Portuguese"", ""translation"": ""Livre-se de todos os hindus!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""擺脫所有印度教徒！""}, {""language"": ""Hindi"", ""translation"": ""सभी हिंदुओं से छुटकारा पाएं!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""از شر همه هندوها خلاص شوید!""}, {""language"": ""Afrikaans"", ""translation"": ""Raak ontslae van al die Hindoes!""}, {""language"": ""Zulu"", ""translation"": ""Susa wonke amaHindu!""}]",hate speech,"[137, 429, 735, 1033, 1332, 1622, 1919, 2195, 2492, 2777]"
Y,H-22,I don't want Indians on my street!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Chinese (Simplified)"", ""translation"": ""我不想在街上看到印度人！""}, {""language"": ""Farsi"", ""translation"": ""من نمی‌خواهم افراد هندی در خیابانی که من هستم زندگی کنند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""我不希望印第安人出现在我的街道上！""}, {""language"": ""Arabic"", ""translation"": ""لا أريد الهنود في شارعي!""}, {""language"": ""Spanish"", ""translation"": ""¡No quiero indios en mi calle!""}, {""language"": ""German"", ""translation"": ""Ich will keine Indianer in meiner Straße!""}, {""language"": ""Russian"", ""translation"": ""Я не хочу, чтобы на моей улице жили индейцы!""}, {""language"": ""Turkish"", ""translation"": ""Sokağımda Kızılderili istemiyorum!""}, {""language"": ""Portuguese"", ""translation"": ""Não quero índios em minha rua!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我不要在街上印第安人！""}, {""language"": ""Hindi"", ""translation"": ""मैं अपनी सड़क पर भारतीय नहीं चाहता!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""من هندی ها را در خیابان خود نمی خواهم!""}, {""language"": ""Afrikaans"", ""translation"": ""Ek wil nie Indiërs op my straat hê nie!""}, {""language"": ""Zulu"", ""translation"": ""Angifuni amaNdiya emgwaqweni wami!""}]",hate speech,"[146, 438, 744, 1042, 1341, 1631, 1928, 2204, 2501, 2786]"
Y,H-27,I will hurt every jew!,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Chinese (Simplified)"", ""translation"": ""犹太人我见一个打一个""}, {""language"": ""Farsi"", ""translation"": ""من به هر یهودی آسیب خواهم رساند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""我会伤害每一个犹太人！""}, {""language"": ""Arabic"", ""translation"": ""سوف أؤذي كل يهودي!""}, {""language"": ""Spanish"", ""translation"": ""¡Haré daño a todos los judíos!""}, {""language"": ""German"", ""translation"": ""Ich werde jedem Juden wehtun!""}, {""language"": ""Russian"", ""translation"": ""Я причиню боль каждому еврею!""}, {""language"": ""Turkish"", ""translation"": ""Her Yahudi'nin canını yakacağım!""}, {""language"": ""Portuguese"", ""translation"": ""Vou ferir todos os judeus!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我會傷害每個猶太人！""}, {""language"": ""Hindi"", ""translation"": ""मैं हर यहूदी को चोट पहुंचाऊंगा!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""من به هر یهودی صدمه می زنم!""}, {""language"": ""Afrikaans"", ""translation"": ""Ek sal elke Jood seermaak!""}, {""language"": ""Zulu"", ""translation"": ""Ngizokulimaza wonke amaJuda!""}]",hate speech,"[173, 465, 771, 1069, 1368, 1658, 1955, 2231, 2528, 2813]"
Y,H-30,I'm not saying we should actually eliminate kikes.. I just wish they naturally became extinct.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Chinese (Simplified)"", ""translation"": ""我不是说我们应该消灭犹太佬，我只是希望他们自然灭绝""}, {""language"": ""Farsi"", ""translation"": ""من نمی‌گویم که ما باید یهودیان را از بین ببریم. فقط امیدوارم که آنها به طور طبیعی منقرض شوند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""我并不是说我们应该消灭基佬。我只是希望他们自然灭绝。""}, {""language"": ""Arabic"", ""translation"": ""..أنا لا أقول أننا يجب أن نقضي على اليهود في الواقع أنا فقط أتمنى أن ينقرضوا بشكل طبيعي.""}, {""language"": ""Spanish"", ""translation"": ""No digo que debamos eliminar a los judíos... Solo deseo que se extingan naturalmente.""}, {""language"": ""German"", ""translation"": ""Ich sage nicht, dass wir die Juden tatsächlich ausrotten sollten... Ich wünschte nur, sie würden auf natürliche Weise aussterben.""}, {""language"": ""Russian"", ""translation"": ""Я не говорю, что мы должны уничтожить киков. Я просто хочу, чтобы они вымерли естественным путем.""}, {""language"": ""Turkish"", ""translation"": ""Aslında Yahudi'leri yok etmeliyiz demiyorum. Sadece doğal yollarla soylarının tükenmesini diliyorum.""}, {""language"": ""Portuguese"", ""translation"": ""Não estou dizendo que devemos realmente eliminar os judeus. Eu só gostaria que eles fossem extintos naturalmente.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我並不是說我們實際上應該消除Kikes ..我只是希望它們自然滅絕。""}, {""language"": ""Hindi"", ""translation"": ""मैं यह नहीं कह रहा हूं कि हमें वास्तव में किक को खत्म करना चाहिए .. मैं चाहता हूं कि वे स्वाभाविक रूप से विलुप्त हो जाएं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""من نمی گویم که ما واقعاً باید کیک ها را از بین ببریم. فقط آرزو می کنم که آنها به طور طبیعی منقرض شوند.""}, {""language"": ""Afrikaans"", ""translation"": ""Ek sê nie dat ons Kikes eintlik moet uitskakel nie. Ek wens net dat hulle natuurlik uitgesterf het.""}, {""language"": ""Zulu"", ""translation"": ""Angisho ukuthi kufanele siqede ama-kikes .. Ngifisa nje ukuthi ngokwemvelo baphela.""}]",hate speech,"[142, 434, 740, 1038, 1337, 1627, 1924, 2200, 2497, 2782]"
Y,H-37,Muslim women cover because they are ugly.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Farsi"", ""translation"": ""زنان مسلمان خود را میپوشانند به دلیل این که زشت هستند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""穆斯林妇女遮遮掩掩是因为她们长得丑。""}, {""language"": ""Arabic"", ""translation"": ""المرأة المسلمة تتغطى لأنها قبيحة.""}, {""language"": ""Spanish"", ""translation"": ""Las musulmanas se cubren porque son feas.""}, {""language"": ""German"", ""translation"": ""Muslimische Frauen verschleiern sich, weil sie hässlich sind.""}, {""language"": ""Russian"", ""translation"": ""Мусульманки прикрываются, потому что они некрасивы.""}, {""language"": ""Turkish"", ""translation"": ""Müslüman kadınlar çirkin oldukları için örtünürler.""}, {""language"": ""Portuguese"", ""translation"": ""As mulheres muçulmanas se cobrem porque são feias.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""穆斯林婦女掩護是因為她們很醜。""}, {""language"": ""Hindi"", ""translation"": ""मुस्लिम महिलाएं कवर करती हैं क्योंकि वे बदसूरत हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""زنان مسلمان به دلیل زشت بودن آنها را می پوشانند.""}, {""language"": ""Afrikaans"", ""translation"": ""Moslemvroue dek omdat hulle lelik is.""}, {""language"": ""Zulu"", ""translation"": ""Abesifazane abangamaSulumane bamboza ngoba mubi.""}]",hate speech,"[153, 445, 751, 1049, 1348, 1638, 1935, 2211, 2508, 2793]"
Y,H-51,Arabs are not welcomed in Europe. ,"[""Egypt"", ""Saudi Arabia""]","[{""language"": ""Arabic"", ""translation"": ""العرب غير مرحب بهم في أوربا.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""阿拉伯人在欧洲不受欢迎。""}, {""language"": ""Arabic"", ""translation"": ""العرب غير مرحب بهم في أوروبا.""}, {""language"": ""Spanish"", ""translation"": ""Los árabes no son bienvenidos en Europa.""}, {""language"": ""German"", ""translation"": ""Araber sind in Europa nicht willkommen.""}, {""language"": ""Russian"", ""translation"": ""Арабам не рады в Европе.""}, {""language"": ""Turkish"", ""translation"": ""Araplar Avrupa'da hoş karşılanmıyor.""}, {""language"": ""Portuguese"", ""translation"": ""Os árabes não são bem-vindos na Europa.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""阿拉伯人在歐洲不受歡迎。""}, {""language"": ""Hindi"", ""translation"": ""यूरोप में अरबों का स्वागत नहीं किया गया है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""اعراب در اروپا مورد استقبال قرار نمی گیرند.""}, {""language"": ""Afrikaans"", ""translation"": ""Arabiere word nie in Europa verwelkom nie.""}, {""language"": ""Zulu"", ""translation"": ""Ama-Arabhu amukelwa eYurophu.""}]",hate_speech,[1]
Y,H-8,Dalits are lowlives.,"['America', 'China', 'Cuba', 'Egypt', 'Germany', 'India', 'Iran', 'Russia', 'Saudi Arabia', 'Turkey', 'Brazil', 'South Africa']","[{""language"": ""Chinese (Simplified)"", ""translation"": ""达利特人是下等人""}, {""language"": ""Portuguese"", ""translation"": ""Dalits são canalhas.""}, {""language"": ""Russian"", ""translation"": ""Далиты ничтожества""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""贱民是卑贱的人。""}, {""language"": ""Arabic"", ""translation"": ""الداليت داليت حياة وضيعة.""}, {""language"": ""Spanish"", ""translation"": ""Los dalits son unos despreciables.""}, {""language"": ""German"", ""translation"": ""Dalits sind niedere Lebewesen.""}, {""language"": ""Russian"", ""translation"": ""Далиты - ничтожества.""}, {""language"": ""Turkish"", ""translation"": ""Dalitler aşağılık insanlardır.""}, {""language"": ""Portuguese"", ""translation"": ""Os dalits são pessoas de baixa renda.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""達利特人是低矮的。""}, {""language"": ""Hindi"", ""translation"": ""दलित कम हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""دالیت ها پایین هستند.""}, {""language"": ""Afrikaans"", ""translation"": ""Daliete is ligliewe.""}, {""language"": ""Zulu"", ""translation"": ""Ama-dalits aphansi.""}]",hate speech,"[124, 416, 722, 1020, 1319, 1609, 1906, 2182, 2479, 2764]"
